name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,1,2019-05-13 19:09:13,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-09-13_53377.html
timeToFirstContentfulPaint:composite,ms,0.677,1,0.677,0.677,0,0.677,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,0,2019-05-13 19:06:12,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-06-12_15456.html
timeToFirstContentfulPaint:blocked_on_network,ms,1.168,1,1.168,1.168,0,1.168,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,1,2019-05-13 19:08:19,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-08-19_47770.html
timeToFirstContentfulPaint:script_parse_and_compile,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,1,2019-05-13 19:10:42,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-10-42_61108.html
timeToFirstContentfulPaint:startup,ms,8.05,1,8.05,8.05,0,8.05,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,0,2019-05-13 19:07:39,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-07-39_36504.html
timeToInteractive,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,1,2019-05-13 19:10:42,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-10-42_61108.html
timeToOnload,ms,4961.403,1,4961.403,4961.403,0,4961.403,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,0,2019-05-13 19:06:12,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-06-12_15456.html
timeToInteractive,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,0,2019-05-13 19:07:39,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-07-39_36504.html
timeToOnload,ms,3571.068,1,3571.068,3571.068,0,3571.068,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
timeToFirstContentfulPaint:startup,ms,8.662,1,8.662,8.662,0,8.662,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,1,2019-05-13 19:08:19,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-08-19_47770.html
timeToFirstContentfulPaint:blocked_on_network,ms,7.921,1,7.921,7.921,0,7.921,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,0,2019-05-13 19:05:16,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-05-16_9082.html
metrics_duration,ms,3518.903,1,3518.903,3518.903,0,3518.903,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
timeToFirstContentfulPaint:script_parse_and_compile,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
