name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
timeToFirstContentfulPaint:blocked_on_network,ms,1.563,1,1.563,1.563,0,1.563,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,0,2019-05-13 19:17:13,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-17-13_4135.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
timeToFirstViewportReady,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstContentfulPaint:other,ms,1533.909,1,1533.909,1533.909,0,1533.909,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,1,2019-05-13 19:19:26,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-19-26_34047.html
cpuTimeToFirstMeaningfulPaint,ms,2009.52,1,2009.52,2009.52,0,2009.52,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,0,2019-05-13 19:17:50,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-17-50_19800.html
timeToFirstContentfulPaint:style,ms,0.059,1,0.059,0.059,0,0.059,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,1,2019-05-13 19:19:26,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-19-26_34047.html
timeToFirstMeaningfulPaint,ms,4994.518,1,4994.518,4994.518,0,4994.518,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstContentfulPaint:gc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,1,2019-05-13 19:19:26,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-19-26_34047.html
timeToOnload,ms,5573.704,1,5573.704,5573.704,0,5573.704,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,0,2019-05-13 19:17:50,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-17-50_19800.html
timeToFirstContentfulPaint:other,ms,3570.124,1,3570.124,3570.124,0,3570.124,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,0,2019-05-13 19:17:50,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-17-50_19800.html
timeToFirstContentfulPaint:script_execute,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,0,2019-05-13 19:17:50,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-17-50_19800.html
timeToFirstContentfulPaint:renderer_misc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstPaint,ms,6592.256,1,6592.256,6592.256,0,6592.256,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
timeToFirstContentfulPaint:other,ms,3535.584,1,3535.584,3535.584,0,3535.584,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
timeToFirstContentfulPaint:other,ms,2418.162,1,2418.162,2418.162,0,2418.162,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,1,2019-05-13 19:18:29,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-18-29_50409.html
timeToFirstContentfulPaint:blocked_on_network,ms,118.907,1,118.907,118.907,0,118.907,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,0,2019-05-13 19:17:50,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-17-50_19800.html
timeToFirstContentfulPaint:composite,ms,1.898,1,1.898,1.898,0,1.898,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,1,2019-05-13 19:18:29,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-18-29_50409.html
timeToFirstViewportReady,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,0,2019-05-13 19:17:13,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-17-13_4135.html
timeToFirstContentfulPaint:resource_loading,ms,334.001,1,334.001,334.001,0,334.001,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
loadingMetric_duration,ms,83,1,83,83,0,83,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,1,2019-05-13 19:19:26,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-19-26_34047.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
timeToFirstContentfulPaint:script_parse_and_compile,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,0,2019-05-13 19:17:50,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-17-50_19800.html
timeToInteractive,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,0,2019-05-13 19:16:20,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-16-20_91373.html
timeToFirstContentfulPaint:idle,ms,1975.659,1,1975.659,1975.659,0,1975.659,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,0,2019-05-13 19:16:20,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-16-20_91373.html
timeToFirstContentfulPaint:gc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstCpuIdle,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,0,2019-05-13 19:16:20,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-16-20_91373.html
timeToFirstContentfulPaint:script_execute,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,1,2019-05-13 19:19:26,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-19-26_34047.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,1,2019-05-13 19:18:29,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-18-29_50409.html
timeToFirstViewportReady,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,1,2019-05-13 19:18:29,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-18-29_50409.html
timeToFirstMeaningfulPaint,ms,6592.279,1,6592.279,6592.279,0,6592.279,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
timeToFirstMeaningfulPaint,ms,8220.143,1,8220.143,8220.143,0,8220.143,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,1,2019-05-13 19:18:29,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-18-29_50409.html
cpuTimeToFirstMeaningfulPaint,ms,1139.869,1,1139.869,1139.869,0,1139.869,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,1,2019-05-13 19:19:26,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-19-26_34047.html
timeToFirstContentfulPaint,ms,4994.501,1,4994.501,4994.501,0,4994.501,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,0,2019-05-13 19:15:23,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-15-23_58958.html
timeToFirstContentfulPaint:layout,ms,424.829,1,424.829,424.829,0,424.829,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,0,2019-05-13 19:17:13,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-17-13_4135.html
cpuTimeToFirstContentfulPaint,ms,1972.852,1,1972.852,1972.852,0,1972.852,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,0,2019-05-13 19:15:23,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-15-23_58958.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstContentfulPaint:v8_runtime,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
timeToFirstContentfulPaint:blocked_on_network,ms,115.111,1,115.111,115.111,0,115.111,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,0,2019-05-13 19:15:23,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-15-23_58958.html
timeToFirstContentfulPaint:renderer_misc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,0,2019-05-13 19:15:23,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-15-23_58958.html
cpuTimeToFirstContentfulPaint,ms,2009.515,1,2009.515,2009.515,0,2009.515,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,0,2019-05-13 19:17:50,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-17-50_19800.html
timeToFirstCpuIdle,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstContentfulPaint:style,ms,68.376,1,68.376,68.376,0,68.376,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
cpuTimeToFirstContentfulPaint,ms,1971.675,1,1971.675,1971.675,0,1971.675,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,1,2019-05-13 19:18:29,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-18-29_50409.html
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
cpuTimeToFirstMeaningfulPaint,ms,1972.853,1,1972.853,1972.853,0,1972.853,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,0,2019-05-13 19:15:23,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-15-23_58958.html
timeToFirstContentfulPaint:renderer_misc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,1,2019-05-13 19:18:29,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-18-29_50409.html
timeToFirstContentfulPaint:script_parse_and_compile,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstContentfulPaint:idle,ms,2376.18,1,2376.18,2376.18,0,2376.18,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Live,1,2019-05-13 19:20:52,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-20-52_46521.html
timeToFirstContentfulPaint:parseHTML,ms,1413.553,1,1413.553,1413.553,0,1413.553,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,1,2019-05-13 19:18:29,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-18-29_50409.html
timeToFirstContentfulPaint,ms,7998.119,1,7998.119,7998.119,0,7998.119,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,0,2019-05-13 19:15:23,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-15-23_58958.html
timeToFirstContentfulPaint:resource_loading,ms,349.146,1,349.146,349.146,0,349.146,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,0,2019-05-13 19:17:13,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-17-13_4135.html
timeToFirstContentfulPaint:iframe_creation,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,4Chan,1,2019-05-13 19:20:17,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-20-17_506.html
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,1,2019-05-13 19:18:29,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-18-29_50409.html
timeToFirstContentfulPaint:blocked_on_network,ms,3.944,1,3.944,3.944,0,3.944,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Paypal,1,2019-05-13 19:19:26,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-19-26_34047.html
timeToFirstContentfulPaint:script_execute,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:15:20,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:15:20,,,android,M,,Trello,0,2019-05-13 19:15:23,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-15-23_58958.html
