,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
4Chan,858.724,4916.406,0.293,3.303,0.0,2469.618,0.0,0.0,0.0,342.919,0.0,1053.014,0.0,389.784,0.0,67.039,0.0,281.606,0.0,0.0,12.969,253.612,0.0,-inf,4916.421,4916.388,-inf,3878.388
Live,2031.01,6432.009,152.192,0.875,0.0,2387.251,0.0,0.0,0.0,138.186,0.0,3401.629,0.0,144.562,0.0,10.506,0.0,165.428,0.0,0.0,11.01,30.522,0.0,-inf,6432.017,6843.866,-inf,5857.506
Paypal,1154.223,5997.645,4.862,0.699,0.0,2418.351,0.0,0.0,0.0,300.481,0.0,1032.769,0.0,494.505,0.0,85.327,0.0,234.976,0.0,0.0,10.636,559.341,0.0,-inf,5997.66,5997.629,-inf,11126.607
Trello,1986.361,8454.162,2.057,0.508,0.0,2489.368,0.0,0.0,0.0,271.602,0.0,2593.269,0.0,1361.906,0.0,179.412,0.0,749.7,0.0,0.0,12.827,781.552,0.0,-inf,8454.177,8454.145,-inf,18031.113
