,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
4Chan,860.789,4597.338,1.168,0.651,0.0,2312.183,0.0,0.0,0.0,401.558,0.0,1068.214,0.0,299.788,0.0,44.585,0.0,254.024,0.0,0.0,13.998,245.134,0.0,-inf,4607.802,4607.772,-inf,3632.253
Live,2021.749,6563.754,245.236,6.092,0.0,2416.007,0.0,0.0,0.0,170.675,0.0,3391.589,0.0,134.188,0.0,9.977,0.0,120.79,0.0,0.0,8.05,51.844,0.0,-inf,6454.11,6563.74,-inf,5422.646
Paypal,1145.052,4928.093,5.064,0.677,0.0,2218.187,0.0,0.0,0.0,313.91,0.0,1071.83,0.0,437.17,0.0,79.091,0.0,185.415,0.0,0.0,9.18,553.125,0.0,-inf,4928.107,4753.589,-inf,4975.444
Trello,1969.402,7699.878,3.421,0.507,0.0,2199.316,0.0,0.0,0.0,295.521,0.0,2301.998,0.0,1283.673,0.0,123.103,0.0,705.161,0.0,0.0,8.685,743.002,0.0,-inf,7699.894,7687.49,-inf,16326.017
