Listening on port 8333
{u'lastRequest': 44, u'lastquality': 2, u'deviceTime': 1527281265227, u'lastChunkStartTime': 1527281260926, u'buffer': 46.767555000000016, u'bufferAdjusted': 42.21755500000002, u'nextChunkSize': [2246506, 1483527, 982064, 638661, 393804, 160064], u'bandwidthEst': 1388.3286175380836, u'RebufferTime': 7499, u'droppedFrames': {u'droppedFrames': 50, u'totalFrames': 3316, u'corruptedFrames': 0, u'time': 144238}, u'lastChunkFinishTime': 1527281265182, u'videoPlayed': 133.312445, u'Type': u'ABR', u'lastChunkSize': 630203}
{u'lastRequest': 45, u'lastquality': 2, u'deviceTime': 1527281271077, u'lastChunkStartTime': 1527281265412, u'buffer': 44.921098, u'bufferAdjusted': 40.371098, u'nextChunkSize': [1961140, 1231456, 830730, 538612, 331053, 137507], u'bandwidthEst': 1218.0212214469925, u'RebufferTime': 7499, u'droppedFrames': {u'droppedFrames': 53, u'totalFrames': 3465, u'corruptedFrames': 0, u'time': 150205}, u'lastChunkFinishTime': 1527281271027, u'videoPlayed': 139.158902, u'Type': u'ABR', u'lastChunkSize': 638661}
{u'lastRequest': 46, u'lastquality': 2, u'deviceTime': 1527281276392, u'lastChunkStartTime': 1527281271344, u'buffer': 43.62405100000001, u'bufferAdjusted': 39.07405100000001, u'nextChunkSize': [2155012, 1364537, 846370, 550906, 314107, 118421], u'bandwidthEst': 1085.9112708629264, u'RebufferTime': 7499, u'droppedFrames': {u'droppedFrames': 53, u'totalFrames': 3599, u'corruptedFrames': 0, u'time': 155544}, u'lastChunkFinishTime': 1527281276350, u'videoPlayed': 144.455949, u'Type': u'ABR', u'lastChunkSize': 538612}
{u'lastRequest': 47, u'lastquality': 2, u'deviceTime': 1527281284767, u'lastChunkStartTime': 1527281276544, u'buffer': 39.254209, u'bufferAdjusted': 34.704209000000006, u'nextChunkSize': [1433658, 889412, 598850, 391450, 255954, 112270], u'bandwidthEst': 800.938652846097, u'RebufferTime': 7499, u'droppedFrames': {u'droppedFrames': 53, u'totalFrames': 3804, u'corruptedFrames': 0, u'time': 163753}, u'lastChunkFinishTime': 1527281284726, u'videoPlayed': 152.865988, u'Type': u'ABR', u'lastChunkSize': 550906}
{u'lastRequest': 48, u'lastquality': 2, u'deviceTime': 1527281307706, u'lastChunkStartTime': 1527281290849, u'buffer': 18.013214000000005, u'bufferAdjusted': 13.463214000000008, u'nextChunkSize': 0, u'bandwidthEst': 330.45434927023354, u'RebufferTime': 7499, u'droppedFrames': {u'droppedFrames': 59, u'totalFrames': 4377, u'corruptedFrames': 0, u'time': 186670}, u'lastChunkFinishTime': 1527281307613, u'videoPlayed': 175.788221, u'Type': u'ABR', u'lastChunkSize': 391450}
{u'decodedSeries': [8, 45, 83, 120, 158, 195, 233, 270, 304, 346, 383, 421, 458, 496, 533, 571, 608, 646, 683, 721, 758, 796, 833, 871, 908, 946, 983, 1021, 1058, 1095, 1095, 1095, 1095, 1133, 1163, 1200, 1233, 1277, 1314, 1352, 1389, 1427, 1464, 1502, 1539, 1577, 1615, 1652, 1690, 1728, 1765, 1803, 1840, 1878, 1915, 1953, 1990, 2028, 2065, 2103, 2140, 2178, 2215, 2253, 2290, 2328, 2365, 2403, 2440, 2478, 2515, 2553, 2590, 2628, 2665, 2703, 2741, 2778, 2816, 2853, 2891, 2928, 2966, 3003, 3041, 3078, 3116, 3153, 3191, 3228, 3266, 3303, 3333, 3378, 3416, 3453, 3491, 3528, 3566, 3603, 3641, 3678, 3716, 3753, 3791, 3829, 3866, 3903, 3941, 3979, 4016, 4053, 4091, 4129, 4166, 4203, 4241, 4279, 4316, 4353, 4391, 4429, 4467, 4504, 4542, 4579, 4617, 4654, 4692, 4729, 4767, 4804, 4842], u'videoSeries': [0.221693, 1.728612, 3.235431, 4.718292, 6.198041, 7.757124, 9.236445, 10.7432, 12.16, 13.753927, 15.256915, 16.756413, 18.228929, 19.739934, 21.252604, 22.767517, 24.260166, 25.758201, 27.235722, 28.74792, 30.25329, 31.751379, 33.258352, 34.759371, 36.262502, 37.758853, 39.264049, 40.768278, 42.273834, 43.69694, 43.69694, 43.69694, 43.69694, 43.69694, 45.116365, 46.62895, 48.08, 49.659521, 51.15893, 52.663466, 54.166593, 55.672306, 57.177543, 58.68542, 60.190633, 61.694558, 63.198958, 64.706168, 66.213758, 67.714927, 69.186226, 70.692175, 72.198243, 73.705089, 75.214848, 76.713354, 78.221611, 79.721911, 81.224292, 82.690112, 84.191075, 85.698275, 87.194693, 88.729326, 90.197539, 91.716948, 93.219571, 94.729906, 96.224667, 97.71121, 99.234146, 100.737793, 102.221594, 103.719384, 105.204187, 106.710596, 108.217623, 109.717404, 111.233117, 112.734382, 114.23826, 115.748017, 117.216146, 118.718726, 120.224901, 121.724777, 123.228396, 124.731131, 126.227376, 127.732641, 129.236468, 130.738372, 132.08, 133.71736, 135.232677, 136.718076, 138.227847, 139.734473, 141.244924, 142.751836, 144.253755, 145.75399, 147.22359, 148.725707, 150.226703, 151.732929, 153.229455, 154.734011, 156.233884, 157.744032, 159.251822, 160.748476, 162.250883, 163.750994, 165.233551, 166.753101, 168.229376, 169.741656, 171.233458, 172.74896, 174.232146, 175.746786, 177.28, 178.763532, 180.25533, 181.767177, 183.279018, 184.789809, 186.277178, 187.778008, 189.255252, 190.766272, 192.271812], u'presentedSeries': [4, 41, 79, 116, 154, 191, 220, 258, 291, 329, 366, 404, 441, 479, 510, 548, 585, 623, 660, 695, 732, 770, 807, 845, 882, 920, 957, 995, 1033, 1069, 1069, 1069, 1069, 1069, 1095, 1133, 1168, 1206, 1243, 1281, 1318, 1356, 1394, 1431, 1469, 1506, 1544, 1582, 1619, 1657, 1694, 1732, 1769, 1807, 1844, 1882, 1919, 1957, 1994, 2032, 2069, 2107, 2144, 2174, 2211, 2249, 2286, 2324, 2362, 2399, 2437, 2468, 2506, 2543, 2581, 2618, 2656, 2693, 2731, 2764, 2802, 2839, 2877, 2914, 2952, 2989, 3027, 3064, 3102, 3139, 3177, 3214, 3247, 3282, 3320, 3354, 3392, 3429, 3467, 3505, 3542, 3579, 3617, 3655, 3692, 3730, 3767, 3805, 3842, 3880, 3917, 3955, 3992, 4030, 4061, 4099, 4136, 4174, 4211, 4249, 4286, 4324, 4362, 4399, 4437, 4474, 4512, 4549, 4587, 4624, 4662, 4699, 4737], u'presentedTime': [1527281126008, 1527281127508, 1527281129008, 1527281130508, 1527281132011, 1527281133511, 1527281135012, 1527281136513, 1527281138017, 1527281139518, 1527281141018, 1527281142519, 1527281144023, 1527281145525, 1527281147025, 1527281148525, 1527281150026, 1527281151525, 1527281153027, 1527281154526, 1527281156028, 1527281157529, 1527281159029, 1527281160530, 1527281162031, 1527281163530, 1527281165030, 1527281166531, 1527281168031, 1527281169533, 1527281171032, 1527281172533, 1527281174033, 1527281175537, 1527281177037, 1527281178547, 1527281180053, 1527281181589, 1527281183089, 1527281184589, 1527281186089, 1527281187589, 1527281189093, 1527281190594, 1527281192097, 1527281193597, 1527281195103, 1527281196621, 1527281198117, 1527281199616, 1527281201117, 1527281202620, 1527281204118, 1527281205619, 1527281207119, 1527281208621, 1527281210123, 1527281211622, 1527281213122, 1527281214622, 1527281216123, 1527281217623, 1527281219124, 1527281220624, 1527281222125, 1527281223631, 1527281225131, 1527281226632, 1527281228133, 1527281229635, 1527281231134, 1527281232634, 1527281234136, 1527281235636, 1527281237137, 1527281238637, 1527281240138, 1527281241639, 1527281243139, 1527281244639, 1527281246143, 1527281247643, 1527281249143, 1527281250643, 1527281252144, 1527281253644, 1527281255145, 1527281256646, 1527281258147, 1527281259647, 1527281261147, 1527281262648, 1527281264149, 1527281265649, 1527281267152, 1527281268651, 1527281270151, 1527281271651, 1527281273152, 1527281274654, 1527281276153, 1527281277653, 1527281279154, 1527281280655, 1527281282155, 1527281283656, 1527281285156, 1527281286657, 1527281288158, 1527281289658, 1527281291159, 1527281292659, 1527281294160, 1527281295660, 1527281297159, 1527281298660, 1527281300160, 1527281301660, 1527281303161, 1527281304662, 1527281306162, 1527281307678, 1527281309179, 1527281310683, 1527281312183, 1527281313684, 1527281315184, 1527281316685, 1527281318185, 1527281319685, 1527281321186, 1527281322686, 1527281324187], u'decodedTime': [1527281126008, 1527281127507, 1527281129008, 1527281130508, 1527281132010, 1527281133511, 1527281135012, 1527281136513, 1527281138017, 1527281139518, 1527281141018, 1527281142519, 1527281144023, 1527281145525, 1527281147025, 1527281148525, 1527281150026, 1527281151525, 1527281153027, 1527281154526, 1527281156027, 1527281157529, 1527281159029, 1527281160530, 1527281162030, 1527281163530, 1527281165030, 1527281166531, 1527281168031, 1527281169533, 1527281171032, 1527281172532, 1527281174033, 1527281175537, 1527281177037, 1527281178547, 1527281180053, 1527281181589, 1527281183088, 1527281184589, 1527281186089, 1527281187589, 1527281189093, 1527281190594, 1527281192097, 1527281193597, 1527281195103, 1527281196621, 1527281198117, 1527281199616, 1527281201117, 1527281202617, 1527281204118, 1527281205618, 1527281207118, 1527281208621, 1527281210122, 1527281211622, 1527281213122, 1527281214622, 1527281216123, 1527281217623, 1527281219124, 1527281220624, 1527281222125, 1527281223631, 1527281225131, 1527281226632, 1527281228133, 1527281229634, 1527281231134, 1527281232634, 1527281234136, 1527281235636, 1527281237137, 1527281238636, 1527281240138, 1527281241639, 1527281243139, 1527281244639, 1527281246143, 1527281247643, 1527281249143, 1527281250643, 1527281252144, 1527281253644, 1527281255145, 1527281256646, 1527281258147, 1527281259647, 1527281261147, 1527281262648, 1527281264148, 1527281265649, 1527281267151, 1527281268651, 1527281270151, 1527281271651, 1527281273151, 1527281274653, 1527281276153, 1527281277653, 1527281279154, 1527281280655, 1527281282155, 1527281283656, 1527281285156, 1527281286656, 1527281288158, 1527281289658, 1527281291159, 1527281292659, 1527281294159, 1527281295660, 1527281297159, 1527281298660, 1527281300160, 1527281301660, 1527281303161, 1527281304662, 1527281306162, 1527281307678, 1527281309179, 1527281310683, 1527281312183, 1527281313684, 1527281315184, 1527281316685, 1527281318185, 1527281319685, 1527281321185, 1527281322686, 1527281324187], u'fpsSeries': [5, 43, 79, 116, 153, 191, 220, 257, 289, 327, 365, 402, 440, 477, 509, 546, 584, 621, 659, 693, 731, 768, 806, 843, 881, 918, 956, 994, 1031, 1068, 1068, 1068, 1068, 1068, 1096, 1133, 1169, 1207, 1244, 1282, 1319, 1357, 1394, 1432, 1469, 1507, 1544, 1582, 1620, 1657, 1695, 1733, 1770, 1808, 1845, 1882, 1920, 1957, 1995, 2033, 2070, 2108, 2145, 2174, 2212, 2250, 2287, 2324, 2362, 2400, 2436, 2467, 2504, 2542, 2579, 2617, 2654, 2692, 2729, 2763, 2800, 2838, 2875, 2913, 2950, 2988, 3026, 3063, 3101, 3138, 3176, 3213, 3246, 3281, 3319, 3353, 3391, 3428, 3466, 3503, 3541, 3578, 3616, 3653, 3691, 3728, 3766, 3803, 3841, 3878, 3916, 3953, 3991, 4028, 4060, 4097, 4135, 4172, 4210, 4247, 4285, 4322, 4360, 4397, 4436, 4473, 4511, 4548, 4586, 4623, 4660, 4698, 4735], u'fpsTime': [1527281126008, 1527281127508, 1527281129008, 1527281130508, 1527281132011, 1527281133511, 1527281135012, 1527281136513, 1527281138017, 1527281139518, 1527281141018, 1527281142519, 1527281144023, 1527281145525, 1527281147025, 1527281148525, 1527281150026, 1527281151525, 1527281153027, 1527281154526, 1527281156028, 1527281157529, 1527281159029, 1527281160530, 1527281162031, 1527281163530, 1527281165030, 1527281166531, 1527281168031, 1527281169533, 1527281171032, 1527281172533, 1527281174033, 1527281175537, 1527281177037, 1527281178547, 1527281180053, 1527281181589, 1527281183089, 1527281184589, 1527281186089, 1527281187589, 1527281189093, 1527281190594, 1527281192097, 1527281193597, 1527281195103, 1527281196621, 1527281198117, 1527281199617, 1527281201117, 1527281202620, 1527281204118, 1527281205619, 1527281207119, 1527281208621, 1527281210123, 1527281211622, 1527281213122, 1527281214622, 1527281216123, 1527281217623, 1527281219124, 1527281220624, 1527281222125, 1527281223631, 1527281225131, 1527281226632, 1527281228133, 1527281229635, 1527281231134, 1527281232634, 1527281234136, 1527281235636, 1527281237137, 1527281238637, 1527281240138, 1527281241639, 1527281243139, 1527281244639, 1527281246143, 1527281247643, 1527281249143, 1527281250643, 1527281252144, 1527281253644, 1527281255145, 1527281256646, 1527281258147, 1527281259647, 1527281261147, 1527281262648, 1527281264149, 1527281265649, 1527281267152, 1527281268651, 1527281270151, 1527281271651, 1527281273152, 1527281274654, 1527281276153, 1527281277653, 1527281279154, 1527281280655, 1527281282155, 1527281283656, 1527281285156, 1527281286657, 1527281288158, 1527281289658, 1527281291159, 1527281292659, 1527281294160, 1527281295660, 1527281297159, 1527281298660, 1527281300160, 1527281301660, 1527281303161, 1527281304662, 1527281306162, 1527281307678, 1527281309179, 1527281310683, 1527281312183, 1527281313684, 1527281315184, 1527281316685, 1527281318185, 1527281319685, 1527281321186, 1527281322686, 1527281324187]}
{u'lastRequest': 0, u'lastquality': 0, u'deviceTime': 1527281329821, u'lastChunkStartTime': 1527281328390, u'buffer': 4.08, u'bufferAdjusted': -0.46999999999999975, u'nextChunkSize': [2123065, 1431809, 957685, 611087, 398865, 155580], u'bandwidthEst': 1045.5844716031631, u'RebufferTime': 1617, u'droppedFrames': None, u'lastChunkFinishTime': 1527281329781, u'videoPlayed': 0.08, u'Type': u'ABR', u'lastChunkSize': 181801}
{u'lastRequest': 1, u'lastquality': 0, u'deviceTime': 1527281331412, u'lastChunkStartTime': 1527281329987, u'buffer': 8, u'bufferAdjusted': 3.4499999999999993, u'nextChunkSize': [2177073, 1300868, 877771, 571051, 350812, 139857], u'bandwidthEst': 960.3215910647435, u'RebufferTime': 1617, u'droppedFrames': None, u'lastChunkFinishTime': 1527281331388, u'videoPlayed': 0.08, u'Type': u'ABR', u'lastChunkSize': 155580}
{u'lastRequest': 2, u'lastquality': 0, u'deviceTime': 1527281332983, u'lastChunkStartTime': 1527281331565, u'buffer': 12, u'bufferAdjusted': 7.449999999999999, u'nextChunkSize': [2160877, 1520281, 933276, 617681, 382355, 155432], u'bandwidthEst': 901.3459888008132, u'RebufferTime': 1617, u'droppedFrames': None, u'lastChunkFinishTime': 1527281332959, u'videoPlayed': 0.08, u'Type': u'ABR', u'lastChunkSize': 139857}
{u'lastRequest': 3, u'lastquality': 0, u'deviceTime': 1527281334831, u'lastChunkStartTime': 1527281333147, u'buffer': 15.999999999999998, u'bufferAdjusted': 11.449999999999998, u'nextChunkSize': [2233056, 1472558, 996749, 652874, 411561, 163442], u'bandwidthEst': 853.4557371245032, u'RebufferTime': 1617, u'droppedFrames': None, u'lastChunkFinishTime': 1527281334800, u'videoPlayed': 0.08, u'Type': u'ABR', u'lastChunkSize': 155432}
{u'lastRequest': 4, u'lastquality': 0, u'deviceTime': 1527281337669, u'lastChunkStartTime': 1527281334990, u'buffer': 20, u'bufferAdjusted': 15.450000000000003, u'nextChunkSize': [1941625, 1224260, 801058, 520315, 318564, 126289], u'bandwidthEst': 695.113973102251, u'RebufferTime': 1617, u'droppedFrames': None, u'lastChunkFinishTime': 1527281337640, u'videoPlayed': 0.08, u'Type': u'ABR', u'lastChunkSize': 163442}
{u'lastRequest': 5, u'lastquality': 0, u'deviceTime': 1527281341094, u'lastChunkStartTime': 1527281337845, u'buffer': 24, u'bufferAdjusted': 19.450000000000003, u'nextChunkSize': [2157535, 1388403, 905515, 561791, 352642, 153295], u'bandwidthEst': 487.47437326399057, u'RebufferTime': 1617, u'droppedFrames': None, u'lastChunkFinishTime': 1527281341070, u'videoPlayed': 0.08, u'Type': u'ABR', u'lastChunkSize': 126289}
{u'lastRequest': 6, u'lastquality': 0, u'deviceTime': 1527281344831, u'lastChunkStartTime': 1527281341263, u'buffer': 25.88035, u'bufferAdjusted': 21.330350000000003, u'nextChunkSize': [2290172, 1638769, 1060487, 709534, 437162, 173849], u'bandwidthEst': 418.5979773965864, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 48, u'corruptedFrames': 0, u'time': 18944}, u'lastChunkFinishTime': 1527281344789, u'videoPlayed': 2.19965, u'Type': u'ABR', u'lastChunkSize': 153295}
{u'lastRequest': 7, u'lastquality': 0, u'deviceTime': 1527281348638, u'lastChunkStartTime': 1527281345013, u'buffer': 26.088979, u'bufferAdjusted': 21.538979, u'nextChunkSize': [2055469, 1348011, 852833, 584846, 374758, 150710], u'bandwidthEst': 393.93380688485126, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 148, u'corruptedFrames': 0, u'time': 22927}, u'lastChunkFinishTime': 1527281348567, u'videoPlayed': 6.031773, u'Type': u'ABR', u'lastChunkSize': 173849}
{u'lastRequest': 8, u'lastquality': 0, u'deviceTime': 1527281350530, u'lastChunkStartTime': 1527281348832, u'buffer': 28.167095999999997, u'bufferAdjusted': 23.617096, u'nextChunkSize': [2169201, 1429765, 913888, 560821, 362795, 139105], u'bandwidthEst': 393.163097168455, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 190, u'corruptedFrames': 0, u'time': 24616}, u'lastChunkFinishTime': 1527281350503, u'videoPlayed': 7.912904, u'Type': u'ABR', u'lastChunkSize': 150710}
{u'lastRequest': 9, u'lastquality': 0, u'deviceTime': 1527281352270, u'lastChunkStartTime': 1527281350720, u'buffer': 30.458928, u'bufferAdjusted': 25.908928000000003, u'nextChunkSize': [2173522, 1354548, 939819, 607410, 353220, 141840], u'bandwidthEst': 398.03686349092897, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 234, u'corruptedFrames': 0, u'time': 26365}, u'lastChunkFinishTime': 1527281352241, u'videoPlayed': 9.6617, u'Type': u'ABR', u'lastChunkSize': 139105}
{u'lastRequest': 10, u'lastquality': 0, u'deviceTime': 1527281354048, u'lastChunkStartTime': 1527281352436, u'buffer': 32.670896, u'bufferAdjusted': 28.120896000000002, u'nextChunkSize': [2102452, 1519951, 917428, 594078, 405134, 156148], u'bandwidthEst': 459.11162334220694, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 277, u'corruptedFrames': 0, u'time': 28076}, u'lastChunkFinishTime': 1527281354017, u'videoPlayed': 11.451233, u'Type': u'ABR', u'lastChunkSize': 141840}
{u'lastRequest': 11, u'lastquality': 1, u'deviceTime': 1527281357871, u'lastChunkStartTime': 1527281354357, u'buffer': 32.845387, u'bufferAdjusted': 28.295387000000005, u'nextChunkSize': [2209463, 1422919, 946851, 624282, 386351, 160746], u'bandwidthEst': 608.0142790706063, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 376, u'corruptedFrames': 0, u'time': 32060}, u'lastChunkFinishTime': 1527281357843, u'videoPlayed': 15.274993, u'Type': u'ABR', u'lastChunkSize': 405134}
{u'lastRequest': 12, u'lastquality': 0, u'deviceTime': 1527281359320, u'lastChunkStartTime': 1527281358063, u'buffer': 35.380195, u'bufferAdjusted': 30.830195000000003, u'nextChunkSize': [2275376, 1578343, 1036454, 687371, 434409, 179801], u'bandwidthEst': 823.3997294178107, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 412, u'corruptedFrames': 0, u'time': 33484}, u'lastChunkFinishTime': 1527281359294, u'videoPlayed': 16.699805, u'Type': u'ABR', u'lastChunkSize': 160746}
{u'lastRequest': 13, u'lastquality': 0, u'deviceTime': 1527281360934, u'lastChunkStartTime': 1527281359480, u'buffer': 37.8, u'bufferAdjusted': 33.25, u'nextChunkSize': [2005399, 1231445, 821631, 526950, 337059, 140051], u'bandwidthEst': 871.0126208856136, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 455, u'corruptedFrames': 0, u'time': 35187}, u'lastChunkFinishTime': 1527281360895, u'videoPlayed': 18.322575, u'Type': u'ABR', u'lastChunkSize': 179801}
{u'lastRequest': 14, u'lastquality': 0, u'deviceTime': 1527281362278, u'lastChunkStartTime': 1527281361101, u'buffer': 40.45164, u'bufferAdjusted': 35.90164, u'nextChunkSize': [2152483, 1471065, 923170, 587876, 366214, 138313], u'bandwidthEst': 914.0602637168381, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 482, u'corruptedFrames': 0, u'time': 36292}, u'lastChunkFinishTime': 1527281362244, u'videoPlayed': 19.669083, u'Type': u'ABR', u'lastChunkSize': 140051}
{u'lastRequest': 15, u'lastquality': 2, u'deviceTime': 1527281370447, u'lastChunkStartTime': 1527281362580, u'buffer': 36.270179, u'bufferAdjusted': 31.720179, u'nextChunkSize': [2289689, 1491626, 966699, 617242, 360831, 143509], u'bandwidthEst': 735.9000369619964, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 688, u'corruptedFrames': 0, u'time': 44513}, u'lastChunkFinishTime': 1527281370412, u'videoPlayed': 27.85089, u'Type': u'ABR', u'lastChunkSize': 587876}
{u'lastRequest': 16, u'lastquality': 1, u'deviceTime': 1527281375553, u'lastChunkStartTime': 1527281370765, u'buffer': 35.138762, u'bufferAdjusted': 30.588762000000003, u'nextChunkSize': [2059512, 1358801, 885714, 581493, 372963, 150616], u'bandwidthEst': 665.1784090735104, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 815, u'corruptedFrames': 0, u'time': 49604}, u'lastChunkFinishTime': 1527281375524, u'videoPlayed': 32.941238, u'Type': u'ABR', u'lastChunkSize': 360831}
{u'lastRequest': 17, u'lastquality': 1, u'deviceTime': 1527281379951, u'lastChunkStartTime': 1527281375742, u'buffer': 34.745332, u'bufferAdjusted': 30.195332, u'nextChunkSize': [2220726, 1537156, 987708, 639204, 405596, 165384], u'bandwidthEst': 659.8959281468007, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 929, u'corruptedFrames': 0, u'time': 54160}, u'lastChunkFinishTime': 1527281379913, u'videoPlayed': 37.334668, u'Type': u'ABR', u'lastChunkSize': 372963}
{u'lastRequest': 18, u'lastquality': 0, u'deviceTime': 1527281381376, u'lastChunkStartTime': 1527281380128, u'buffer': 37.32337, u'bufferAdjusted': 32.77337, u'nextChunkSize': [2156729, 1336050, 923755, 586839, 350713, 140881], u'bandwidthEst': 659.2103540248389, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 964, u'corruptedFrames': 0, u'time': 55581}, u'lastChunkFinishTime': 1527281381353, u'videoPlayed': 38.75663, u'Type': u'ABR', u'lastChunkSize': 165384}
{u'lastRequest': 19, u'lastquality': 0, u'deviceTime': 1527281382591, u'lastChunkStartTime': 1527281381525, u'buffer': 40.14541, u'bufferAdjusted': 35.59541, u'nextChunkSize': [2039773, 1415116, 891604, 601738, 386472, 157671], u'bandwidthEst': 660.527867847601, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 993, u'corruptedFrames': 0, u'time': 56720}, u'lastChunkFinishTime': 1527281382541, u'videoPlayed': 39.93459, u'Type': u'ABR', u'lastChunkSize': 140881}
{u'lastRequest': 20, u'lastquality': 0, u'deviceTime': 1527281383867, u'lastChunkStartTime': 1527281382752, u'buffer': 42.845462999999995, u'bufferAdjusted': 38.295463, u'nextChunkSize': [2176469, 1468126, 955231, 616206, 399894, 157812], u'bandwidthEst': 735.9913250603937, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 0, u'totalFrames': 1027, u'corruptedFrames': 0, u'time': 58102}, u'lastChunkFinishTime': 1527281383815, u'videoPlayed': 41.234537, u'Type': u'ABR', u'lastChunkSize': 157671}
{u'lastRequest': 21, u'lastquality': 2, u'deviceTime': 1527281387575, u'lastChunkStartTime': 1527281384110, u'buffer': 43.123056999999996, u'bufferAdjusted': 38.573057, u'nextChunkSize': [2221506, 1505760, 968026, 656471, 401853, 163927], u'bandwidthEst': 976.9640803688268, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 7, u'totalFrames': 1119, u'corruptedFrames': 0, u'time': 61783}, u'lastChunkFinishTime': 1527281387537, u'videoPlayed': 44.956943, u'Type': u'ABR', u'lastChunkSize': 616206}
{u'lastRequest': 22, u'lastquality': 2, u'deviceTime': 1527281390954, u'lastChunkStartTime': 1527281387788, u'buffer': 43.745892, u'bufferAdjusted': 39.195892, u'nextChunkSize': [2044075, 1323990, 874175, 536667, 343800, 137654], u'bandwidthEst': 1374.7796285636616, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 10, u'totalFrames': 1205, u'corruptedFrames': 0, u'time': 65209}, u'lastChunkFinishTime': 1527281390872, u'videoPlayed': 48.334108, u'Type': u'ABR', u'lastChunkSize': 656471}
{u'lastRequest': 23, u'lastquality': 2, u'deviceTime': 1527281393889, u'lastChunkStartTime': 1527281391158, u'buffer': 44.820569, u'bufferAdjusted': 40.270569, u'nextChunkSize': [2186790, 1383735, 897976, 587236, 359903, 146754], u'bandwidthEst': 1467.387100545064, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 10, u'totalFrames': 1276, u'corruptedFrames': 0, u'time': 68045}, u'lastChunkFinishTime': 1527281393842, u'videoPlayed': 51.259431, u'Type': u'ABR', u'lastChunkSize': 536667}
{u'lastRequest': 24, u'lastquality': 2, u'deviceTime': 1527281398068, u'lastChunkStartTime': 1527281394066, u'buffer': 44.622071, u'bufferAdjusted': 40.072071, u'nextChunkSize': [2105231, 1480464, 905935, 590335, 379700, 153938], u'bandwidthEst': 1407.4110255830662, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 10, u'totalFrames': 1383, u'corruptedFrames': 0, u'time': 72324}, u'lastChunkFinishTime': 1527281398023, u'videoPlayed': 55.457929, u'Type': u'ABR', u'lastChunkSize': 587236}
{u'lastRequest': 25, u'lastquality': 2, u'deviceTime': 1527281403581, u'lastChunkStartTime': 1527281398242, u'buffer': 43.154907, u'bufferAdjusted': 38.604907000000004, u'nextChunkSize': [2395588, 1547572, 1076599, 696376, 425781, 181901], u'bandwidthEst': 1221.4396779304084, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 18, u'totalFrames': 1520, u'corruptedFrames': 0, u'time': 77792}, u'lastChunkFinishTime': 1527281403510, u'videoPlayed': 60.967563, u'Type': u'ABR', u'lastChunkSize': 590335}
{u'lastRequest': 26, u'lastquality': 2, u'deviceTime': 1527281410580, u'lastChunkStartTime': 1527281403880, u'buffer': 40.143934, u'bufferAdjusted': 35.593934000000004, u'nextChunkSize': [1972048, 1141971, 758197, 487160, 277716, 111155], u'bandwidthEst': 1049.082144571692, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 24, u'totalFrames': 1690, u'corruptedFrames': 0, u'time': 84600}, u'lastChunkFinishTime': 1527281410526, u'videoPlayed': 67.936066, u'Type': u'ABR', u'lastChunkSize': 696376}
{u'lastRequest': 27, u'lastquality': 2, u'deviceTime': 1527281426659, u'lastChunkStartTime': 1527281410769, u'buffer': 28.052348999999992, u'bufferAdjusted': 23.502348999999995, u'nextChunkSize': [2134614, 1498470, 972798, 622896, 400396, 153605], u'bandwidthEst': 413.99312448239544, u'RebufferTime': 1617, u'droppedFrames': {u'droppedFrames': 28, u'totalFrames': 2097, u'corruptedFrames': 0, u'time': 100894}, u'lastChunkFinishTime': 1527281426589, u'videoPlayed': 84.027651, u'Type': u'ABR', u'lastChunkSize': 487160}
