name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
benchmark_total_duration,ms,211403.8589000702,1,211403.8589000702,211403.8589000702,0,211403.8589000702,,memory.top_10_mobile,1970-01-19 01:04:20,,,,,,,,,,,,,
memory:chrome:all_processes:reported_by_chrome:peak_size,B,98572,1,98572,98572,0,98572,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:gpu_process:reported_by_chrome:java_heap:allocated_objects_size,B,15190360,1,15190360,15190360,0,15190360,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:browser_process:reported_by_chrome:tracing:effective_size,B,32015984,1,32015984,32015984,0,32015984,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:all_processes:reported_by_chrome:malloc:effective_size,B,29302196,1,29302196,29302196,0,29302196,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:all_processes:reported_by_chrome:font_caches:effective_size,B,184,1,184,184,0,184,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:browser_process:reported_by_chrome:locked_size,B,0,1,0,0,0,0,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:renderer_processes:process_count,,1,1,1,1,0,1,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:gpu_process:reported_by_os:proportional_resident_size,B,38192024,1,38192024,38192024,0,38192024,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:renderer_processes:reported_by_chrome:v8:heap:map_space:effective_size,B,85068,1,85068,85068,0,85068,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:browser_process:reported_by_os:gpu_memory:proportional_resident_size,B,40501248,1,40501248,40501248,0,40501248,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:browser_process:reported_by_chrome:ui:effective_size,B,858428,1,858428,858428,0,858428,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
memory:chrome:browser_process:reported_by_chrome:malloc:effective_size,B,15022644,1,15022644,15022644,0,15022644,armeabi-v7a,memory.top_10_mobile,2019-05-28 16:16:39,,,078f5c4425187fe8,memory.top_10_mobile 2019-05-28 16:16:39,,1945096192,android,M,,1 JPEG/JPG Page,0,2019-05-28 16:17:01,file:///home/fatima/chromium/src/tools/perf/1_JPEG_JPG_Page_2019-05-28_21-17-01_74610.html
