,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
4Chan,919.64,10222.718,0.299,9.31,0.0,4452.624,0.0,0.0,0.0,1404.554,0.0,1927.17,0.0,994.154,0.0,245.546,0.0,422.871,0.0,0.0,23.987,756.996,0.0,-inf,10222.733,10253.154,-inf,7881.75
Live,-inf,16658.339,298.386,0.891,0.0,5133.641,0.0,0.0,0.0,406.951,0.0,10036.929,0.0,306.703,0.0,40.393,0.0,276.764,0.0,0.0,13.378,144.303,0.0,-inf,16658.346,16658.323,-inf,12768.975
Paypal,1230.616,11837.867,11.341,0.672,0.0,4847.124,0.0,0.0,0.0,649.472,0.0,2613.585,0.0,1387.934,0.0,255.732,0.0,329.109,0.0,0.0,12.412,1534.025,0.0,-inf,11811.887,11811.854,-inf,13021.659
Trello,2136.423,18648.907,7.809,0.673,0.0,4870.626,0.0,0.0,0.0,866.783,0.0,5250.461,0.0,2460.341,0.0,563.819,0.0,1170.48,0.0,0.0,23.268,3133.702,0.0,48834.235,19687.729,18648.892,-inf,43054.826
