name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
metrics_duration,ms,8186.925,1,8186.925,8186.925,0,8186.925,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,0,2019-05-13 17:52:18,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-52-18_65323.html
cpuTimeToFirstMeaningfulPaint,ms,1227.026,1,1227.026,1227.026,0,1227.026,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,1,2019-05-13 17:58:43,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-58-43_3680.html
aboveTheFoldLoadedToVisible,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,4Chan,0,2019-05-13 17:54:25,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_22-54-25_46425.html
timeToFirstContentfulPaint:idle,ms,5525.74,1,5525.74,5525.74,0,5525.74,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Live,1,2019-05-13 18:01:31,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-01-31_58271.html
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Live,0,2019-05-13 17:55:30,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_22-55-30_1261.html
trace_import_duration,ms,6897.557,1,6897.557,6897.557,0,6897.557,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,1,2019-05-13 17:58:43,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-58-43_3680.html
timeToFirstContentfulPaint:input,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Live,0,2019-05-13 17:55:30,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_22-55-30_1261.html
timeToFirstContentfulPaint:style,ms,148.945,1,148.945,148.945,0,148.945,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Live,1,2019-05-13 18:01:31,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-01-31_58271.html
timeToFirstContentfulPaint:style,ms,1606.159,1,1606.159,1606.159,0,1606.159,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Trello,1,2019-05-13 17:56:44,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_22-56-44_35604.html
timeToFirstContentfulPaint:startup,ms,48.222,1,48.222,48.222,0,48.222,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,0,2019-05-13 17:52:18,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-52-18_65323.html
timeToOnload,ms,45553.826,1,45553.826,45553.826,0,45553.826,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Trello,0,2019-05-13 17:50:03,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_22-50-03_92950.html
metrics_duration,ms,7091.557,1,7091.557,7091.557,0,7091.557,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,1,2019-05-13 17:58:43,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-58-43_3680.html
timeToFirstContentfulPaint:script_execute,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Live,1,2019-05-13 18:01:31,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-01-31_58271.html
timeToFirstContentfulPaint:layout,ms,787.966,1,787.966,787.966,0,787.966,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,1,2019-05-13 17:58:43,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-58-43_3680.html
timeToFirstContentfulPaint:other,ms,2117.467,1,2117.467,2117.467,0,2117.467,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,4Chan,0,2019-05-13 17:54:25,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_22-54-25_46425.html
loadingMetric_duration,ms,172,1,172,172,0,172,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,0,2019-05-13 17:52:18,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-52-18_65323.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Live,1,2019-05-13 18:01:31,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-01-31_58271.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Trello,1,2019-05-13 17:56:44,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_22-56-44_35604.html
timeToFirstContentfulPaint:script_parse_and_compile,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,1,2019-05-13 17:58:43,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-58-43_3680.html
timeToFirstContentfulPaint:layout,ms,1410.365,1,1410.365,1410.365,0,1410.365,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,4Chan,1,2019-05-13 18:00:27,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-00-27_44195.html
timeToFirstViewportReady,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Trello,0,2019-05-13 17:50:03,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_22-50-03_92950.html
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,0,2019-05-13 17:52:18,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-52-18_65323.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Trello,0,2019-05-13 17:50:03,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_22-50-03_92950.html
timeToInteractive,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Paypal,1,2019-05-13 17:58:43,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_22-58-43_3680.html
timeToFirstContentfulPaint:v8_runtime,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Live,1,2019-05-13 18:01:31,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-01-31_58271.html
timeToFirstContentfulPaint:composite,ms,1.445,1,1.445,1.445,0,1.445,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,Trello,0,2019-05-13 17:50:03,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_22-50-03_92950.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 17:49:59,,,02cf35f5d023e161,loading.mobile 2019-05-13 17:49:59,,,android,M,,4Chan,1,2019-05-13 18:00:27,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-00-27_44195.html
