name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
timeToFirstContentfulPaint:idle,ms,6110.802,1,6110.802,6110.802,0,6110.802,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,0,2019-05-13 18:12:20,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-12-20_25948.html
timeToFirstContentfulPaint:script_parse_and_compile,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
cpuTimeToFirstMeaningfulPaint,ms,2488.605,1,2488.605,2488.605,0,2488.605,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,0,2019-05-13 18:18:05,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-18-05_48535.html
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,0,2019-05-13 18:16:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-16-46_63037.html
timeToFirstContentfulPaint:parseHTML,ms,2010.439,1,2010.439,2010.439,0,2010.439,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Paypal,0,2019-05-13 18:14:45,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-14-45_31827.html
timeToFirstContentfulPaint:script_parse_and_compile,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,0,2019-05-13 18:18:05,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-18-05_48535.html
timeToFirstContentfulPaint:idle,ms,5943.633,1,5943.633,5943.633,0,5943.633,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,1,2019-05-13 18:19:33,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-19-33_49527.html
timeToFirstContentfulPaint:gc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
timeToFirstPaint,ms,21153.376,1,21153.376,21153.376,0,21153.376,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,1,2019-05-13 18:24:57,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-24-57_93455.html
timeToFirstMeaningfulPaint,ms,13248.533,1,13248.533,13248.533,0,13248.533,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
aboveTheFoldLoadedToVisible,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,1,2019-05-13 18:24:57,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-24-57_93455.html
timeToFirstCpuIdle,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Paypal,0,2019-05-13 18:14:45,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-14-45_31827.html
aboveTheFoldLoadedToVisible,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Paypal,0,2019-05-13 18:14:45,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-14-45_31827.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,1,2019-05-13 18:24:57,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-24-57_93455.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
timeToFirstContentfulPaint:script_execute,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,1,2019-05-13 18:19:33,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-19-33_49527.html
timeToFirstContentfulPaint:blocked_on_network,ms,13.903,1,13.903,13.903,0,13.903,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,1,2019-05-13 18:19:33,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-19-33_49527.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,1,2019-05-13 18:19:33,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-19-33_49527.html
timeToFirstContentfulPaint:resource_loading,ms,635.941,1,635.941,635.941,0,635.941,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
cpuTimeToFirstMeaningfulPaint,ms,2385.247,1,2385.247,2385.247,0,2385.247,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,0,2019-05-13 18:12:20,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-12-20_25948.html
timeToFirstContentfulPaint:idle,ms,5892.107,1,5892.107,5892.107,0,5892.107,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,1,2019-05-13 18:24:57,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-24-57_93455.html
cpuTimeToFirstMeaningfulPaint,ms,1038.357,1,1038.357,1038.357,0,1038.357,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
timeToFirstContentfulPaint:iframe_creation,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,1,2019-05-13 18:24:57,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-24-57_93455.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,0,2019-05-13 18:12:20,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-12-20_25948.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,0,2019-05-13 18:16:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-16-46_63037.html
timeToFirstContentfulPaint:other,ms,2308.673,1,2308.673,2308.673,0,2308.673,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,0,2019-05-13 18:16:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-16-46_63037.html
timeToFirstContentfulPaint:composite,ms,0.766,1,0.766,0.766,0,0.766,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,0,2019-05-13 18:18:05,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-18-05_48535.html
timeToInteractive,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
cpuTimeToFirstContentfulPaint,ms,1345.581,1,1345.581,1345.581,0,1345.581,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Paypal,0,2019-05-13 18:14:45,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-14-45_31827.html
timeToFirstContentfulPaint:blocked_on_network,ms,9.322,1,9.322,9.322,0,9.322,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Paypal,0,2019-05-13 18:14:45,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-14-45_31827.html
timeToFirstContentfulPaint:record,ms,29.503,1,29.503,29.503,0,29.503,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,0,2019-05-13 18:18:05,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-18-05_48535.html
metrics_duration,ms,5280.741,1,5280.741,5280.741,0,5280.741,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,0,2019-05-13 18:16:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-16-46_63037.html
timeToFirstContentfulPaint:composite,ms,43.371,1,43.371,43.371,0,43.371,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Paypal,0,2019-05-13 18:14:45,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-14-45_31827.html
metrics_duration,ms,4893.843,1,4893.843,4893.843,0,4893.843,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
timeToFirstContentfulPaint:input,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,0,2019-05-13 18:18:05,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-18-05_48535.html
