name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
timeToFirstContentfulPaint:record,ms,394.149,1,394.149,394.149,0,394.149,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,1,2019-05-13 18:37:56,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-37-56_2387.html
timeToFirstContentfulPaint:other,ms,2781.019,1,2781.019,2781.019,0,2781.019,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstContentfulPaint:other,ms,2028.179,1,2028.179,2028.179,0,2028.179,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,0,2019-05-13 18:35:40,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-35-40_16442.html
cpuTimeToFirstMeaningfulPaint,ms,2248.101,1,2248.101,2248.101,0,2248.101,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToInteractive,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
timeToFirstContentfulPaint:other,ms,10036.929,1,10036.929,10036.929,0,10036.929,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToFirstContentfulPaint:script_execute,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,0,2019-05-13 18:35:40,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-35-40_16442.html
timeToFirstContentfulPaint:layout,ms,820.922,1,820.922,820.922,0,820.922,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,1,2019-05-13 18:37:56,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-37-56_2387.html
metrics_duration,ms,6931.463,1,6931.463,6931.463,0,6931.463,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstContentfulPaint:composite,ms,0.672,1,0.672,0.672,0,0.672,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstContentfulPaint:parseHTML,ms,1513.96,1,1513.96,1513.96,0,1513.96,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
loadingMetric_duration,ms,224,1,224,224,0,224,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,0,2019-05-13 18:35:40,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-35-40_16442.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstContentfulPaint:resource_loading,ms,340.418,1,340.418,340.418,0,340.418,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
timeToFirstContentfulPaint:idle,ms,4777.563,1,4777.563,4777.563,0,4777.563,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,0,2019-05-13 18:35:40,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-35-40_16442.html
timeToFirstPaint,ms,11837.848,1,11837.848,11837.848,0,11837.848,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
timeToFirstContentfulPaint:idle,ms,4866.869,1,4866.869,4866.869,0,4866.869,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstContentfulPaint:iframe_creation,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,0,2019-05-13 18:31:58,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-31-58_73395.html
trace_import_duration,ms,4964.041,1,4964.041,4964.041,0,4964.041,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
cpuTimeToFirstMeaningfulPaint,ms,2105.45,1,2105.45,2105.45,0,2105.45,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,1,2019-05-13 18:37:56,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-37-56_2387.html
timeToFirstContentfulPaint:layout,ms,866.783,1,866.783,866.783,0,866.783,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,0,2019-05-13 18:31:58,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-31-58_73395.html
timeToOnload,ms,13228.295,1,13228.295,13228.295,0,13228.295,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
metrics_duration,ms,4120.429,1,4120.429,4120.429,0,4120.429,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,0,2019-05-13 18:35:40,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-35-40_16442.html
timeToFirstViewportReady,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstContentfulPaint:other,ms,6635.369,1,6635.369,6635.369,0,6635.369,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,1,2019-05-13 18:37:56,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-37-56_2387.html
timeToFirstContentfulPaint,ms,10253.171,1,10253.171,10253.171,0,10253.171,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,0,2019-05-13 18:35:40,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-35-40_16442.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
loadingMetric_duration,ms,203,1,203,203,0,203,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToInteractive,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,0,2019-05-13 18:31:58,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-31-58_73395.html
timeToFirstContentfulPaint:composite,ms,0.891,1,0.891,0.891,0,0.891,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToFirstContentfulPaint:parseHTML,ms,978.194,1,978.194,978.194,0,978.194,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,1,2019-05-13 18:41:37,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-41-37_15839.html
timeToFirstContentfulPaint,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,1,2019-05-13 18:42:37,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-42-37_56095.html
timeToFirstPaint,ms,19687.583,1,19687.583,19687.583,0,19687.583,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,1,2019-05-13 18:37:56,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-37-56_2387.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,0,2019-05-13 18:35:40,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-35-40_16442.html
timeToFirstContentfulPaint:resource_loading,ms,276.764,1,276.764,276.764,0,276.764,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToFirstContentfulPaint:input,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,1,2019-05-13 18:37:56,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-37-56_2387.html
timeToFirstContentfulPaint:renderer_misc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstContentfulPaint:script_execute,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstContentfulPaint,ms,16658.339,1,16658.339,16658.339,0,16658.339,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToInteractive,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,1,2019-05-13 18:41:37,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-41-37_15839.html
timeToFirstContentfulPaint:gc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,0,2019-05-13 18:31:58,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-31-58_73395.html
timeToFirstContentfulPaint:parseHTML,ms,1387.934,1,1387.934,1387.934,0,1387.934,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToOnload,ms,13021.659,1,13021.659,13021.659,0,13021.659,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
timeToFirstContentfulPaint:composite,ms,0.519,1,0.519,0.519,0,0.519,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,1,2019-05-13 18:37:56,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-37-56_2387.html
timeToFirstContentfulPaint:renderer_misc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToFirstContentfulPaint:idle,ms,4847.124,1,4847.124,4847.124,0,4847.124,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
metrics_duration,ms,6171.148,1,6171.148,6171.148,0,6171.148,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
loadingMetric_duration,ms,171,1,171,171,0,171,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstContentfulPaint:idle,ms,5133.641,1,5133.641,5133.641,0,5133.641,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToFirstContentfulPaint:resource_loading,ms,422.871,1,422.871,422.871,0,422.871,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,1,2019-05-13 18:41:37,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-41-37_15839.html
timeToFirstContentfulPaint:parseHTML,ms,2648.551,1,2648.551,2648.551,0,2648.551,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,1,2019-05-13 18:37:56,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-37-56_2387.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,0,2019-05-13 18:31:58,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-31-58_73395.html
timeToFirstContentfulPaint:input,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,1,2019-05-13 18:41:37,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-41-37_15839.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToFirstContentfulPaint:script_parse_and_compile,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,1,2019-05-13 18:41:37,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-41-37_15839.html
trace_import_duration,ms,4412.636,1,4412.636,4412.636,0,4412.636,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,1,2019-05-13 18:41:37,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-41-37_15839.html
timeToFirstContentfulPaint:layout,ms,632.759,1,632.759,632.759,0,632.759,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstCpuIdle,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,0,2019-05-13 18:35:40,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-35-40_16442.html
timeToFirstPaint,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,1,2019-05-13 18:42:37,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-42-37_56095.html
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,1,2019-05-13 18:41:37,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-41-37_15839.html
aboveTheFoldLoadedToVisible,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,1,2019-05-13 18:39:56,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-39-56_38650.html
timeToFirstCpuIdle,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
timeToFirstContentfulPaint:blocked_on_network,ms,0.299,1,0.299,0.299,0,0.299,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,1,2019-05-13 18:41:37,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-41-37_15839.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,1,2019-05-13 18:37:56,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-37-56_2387.html
cpuTimeToFirstMeaningfulPaint,ms,1238.068,1,1238.068,1238.068,0,1238.068,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Paypal,0,2019-05-13 18:34:02,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-34-02_20144.html
timeToFirstContentfulPaint:record,ms,563.819,1,563.819,563.819,0,563.819,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,0,2019-05-13 18:31:58,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-31-58_73395.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Live,0,2019-05-13 18:36:44,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-36-44_3908.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,4Chan,1,2019-05-13 18:41:37,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-41-37_15839.html
timeToFirstViewportReady,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:31:55,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:31:55,,,android,M,,Trello,0,2019-05-13 18:31:58,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-31-58_73395.html
